Name;Price;Link;Image;Availability;Source
Sampon Bioactiv, DERMAPROFIL, Cutis L, Pentru Psoriazis/Dermatita Seboreica, 200ml;99,33 Lei;https://www.emag.ro/sampon-bioactiv-dermaprofil-cutis-l-pentru-psoriazis-dermatita-seboreica-200ml-7031068/pd/DX36MTYBM/;https://s13emagst.akamaized.net/products/63779/63778793/images/res_756dc55e5e78afe4a0f39e9078897bee.jpg?width=720&height=720&hash=7D81C9530F370FD2AF6360F1A076C57E;true;eMAG
Sampon, MG217, USA, Tratament Psoriazis, Dermatita Seboreica, Matreata, cu Gudron 3%, 240ml;110,67 Lei;https://www.emag.ro/sampon-mg217-usa-tratament-psoriazis-dermatita-seboreica-matreata-cu-gudron-3-240ml-012277051241/pd/DXB62LYBM/;https://s13emagst.akamaized.net/products/76798/76797367/images/res_1349e2dbab779430da9aaa274e22221a.jpg?width=720&height=720&hash=1189C2BE7698B38D2450A64F5978F5A3;true;eMAG
Sampon BODERM Bionatar, pentru psoriazis si dermatita seboreica, 300ml;155,09 Lei;https://www.emag.ro/sampon-boderm-bionatar-pentru-psoriazis-si-dermatita-seboreica-300ml-db-23795/pd/DVXJM9YBM/;https://s13emagst.akamaized.net/products/62033/62032877/images/res_8433a74d3c006e141e3cac49628cfdf1.jpg?width=720&height=720&hash=E4703874D395267A57A97D687F8DC496;true;eMAG
Sampon Gerovital Tratament Expert antimatreata cu Ichtiol, 250 ml;16,99 Lei;https://www.emag.ro/sampon-gerovital-tratament-expert-antimatreata-cu-ichtiol-250-ml-5943000089697/pd/DPZQQYBBM/;https://s13emagst.akamaized.net/products/2586/2585784/images/res_6628ae5f2cdfe9c42cd5f785029b2cbe.jpg?width=720&height=720&hash=DEAD06B0171F1B725DE353B51644D0DE;true;eMAG
Sampon Fanola Pure Balance Vitamins 1000ml;49,98 Lei;https://www.emag.ro/sampon-fanola-pure-balance-vitamins-1000ml-148140/pd/DZYYYDYBM/;https://s13emagst.akamaized.net/products/62862/62861016/images/res_73a07838391486319123abeeac3b95f7.jpg?width=720&height=720&hash=3C48763157AB0A25C8707D59D47207CD;true;eMAG
Sampon Profesional Anti-Matreata, Tratare Dermatita Seboreica, Dhermia - 1000 ml;210,00 Lei;https://www.emag.ro/sampon-profesional-anti-matreata-tratare-dermatita-seboreica-dhermia-1000-ml-d-82/pd/DZW4RRYBM/;https://s13emagst.akamaized.net/products/81111/81110313/images/res_755504b1d525e0c22b980d91600ffbc2.png?width=720&height=720&hash=5C5EACFE155A81C6B189217551179B91;true;eMAG
Puradoro Sampon AntiDermatita – Scapa de Dermatita si Parul Gras Rapid – Infuzat cu Tea Tree, Jojoba si Musetel pentru Scalp Sanatos 200ML;117,81 Lei;https://www.emag.ro/puradoro-sampon-antidermatita-scapa-de-dermatita-si-parul-gras-rapid-infuzat-cu-tea-tree-jojoba-si-musetel-pentru-scalp-sanatos-200ml-00000151/pd/D2830RYBM/;https://s13emagst.akamaized.net/products/80648/80647992/images/res_87d2ec75e91543edcbbf73731c7d9a2e.png?width=720&height=720&hash=E443BFCA1D585B341F09425A47B182C0;true;eMAG
Sampon pentru scalp uscat, Dry&Itch, As I Am, 355 ml;60,69 Lei;https://www.emag.ro/sampon-pentru-scalp-uscat-dry-itch-as-i-am-355-ml-244/pd/DDWS9DYBM/;https://s13emagst.akamaized.net/products/63234/63233775/images/res_f52b97f1df778e469b9681b68a4044e1.jpg?width=720&height=720&hash=7E2E58480755F27351AC19B7DB13D55D;true;eMAG
Unguent BioSulf cu sulf 10%, pentru Acnee, Eczeme, Dermatite si Candidoze, 50ml, Ceta Verde Sibiu;17,59 Lei;https://www.emag.ro/unguent-biosulf-cu-sulf-10-pentru-acnee-eczeme-dermatite-si-candidoze-50ml-ceta-verde-sibiu-ceta-10310-1/pd/DCP25XYBM/;https://s13emagst.akamaized.net/products/70043/70042877/images/res_cc439586014aeb95efba8aa6acd96f71.jpg?width=720&height=720&hash=986D0C3021F1BA22CAB30D318B201AC2;true;eMAG
Lotiune Seborh pentru Scalp, 150ml, unisex, pentru dermatita seboreica;152,16 Lei;https://www.emag.ro/lotiune-seborh-pentru-scalp-150ml-unisex-pentru-dermatita-seboreica-8028591hurt/pd/DB0TJ8YBM/;https://s13emagst.akamaized.net/products/83601/83600583/images/res_2df41a3a35cb0f7c3325e826aaedd60d.jpg?width=720&height=720&hash=EFBD9776F1C20A23AB53CAF5F4890F19;true;eMAG
Sampon intensiv anti-matreata Ivadermaseb, Ivatherm, pentru scalp iritat cu scuame, 200 ml;66,49 Lei;https://www.emag.ro/sampon-intensiv-anti-matreata-ivadermaseb-ivatherm-pentru-scalp-iritat-cu-scuame-200-ml-5943076001203/pd/DFPQYXMBM/;https://s13emagst.akamaized.net/products/40718/40717957/images/res_dbc13250ac0ebb2d6d90caea2746051e.jpg?width=720&height=720&hash=EE2761450DCFC98AFE44F7E950C87D78;true;eMAG
Sampon anti-matreata Vichy Dercos pentru par uscat, 390 ml;84,23 Lei;https://www.emag.ro/sampon-anti-matreata-vichy-dercos-pentru-par-uscat-390-ml-3337875492799/pd/D33BZWBBM/;https://s13emagst.akamaized.net/products/28362/28361128/images/res_6ecc65e70daf5f94bee2701dfe9aa5a4.jpg?width=720&height=720&hash=0703236409B19B0E3064A91CCA6D67BF;true;eMAG
Sampon dermatologic Sebamed antimatreata, 200 ml;26,54 Lei;https://www.emag.ro/sampon-dermatologic-sebamed-antimatreata-200-ml-4103040117250/pd/DF7FH3BBM/;https://s13emagst.akamaized.net/products/3113/3112849/images/res_63735961b358ebc56183f46bf0c9326a.jpg?width=720&height=720&hash=975B12E508AA58367FFD5655ADF0A830;true;eMAG
Sampon tratament sebocorector Vichy Dercos pentru scalp cu exces de sebum, 200ml;66,49 Lei;https://www.emag.ro/sampon-tratament-sebocorector-vichy-dercos-pentru-scalp-cu-exces-de-sebum-200ml-3337875874366/pd/D6V7Z2YBM/;https://s13emagst.akamaized.net/products/61614/61613178/images/res_9615eb399d3aca04cd8dd4b3db58f611.jpg?width=720&height=720&hash=9FF9419E6821BD167CB1AE2A380B9D44;true;eMAG
Spray pentru păr, Iraltone, 50 ml, dermatita seboreică, matreță, unisex;308,00 Lei;https://www.emag.ro/spray-pentru-par-iraltone-50-ml-dermatita-seboreica-matreta-unisex-hailife15552201/pd/DB06P93BM/;https://s13emagst.akamaized.net/products/99201/99200496/images/res_a33a773ac99de4afa2fa66ff40121409.jpg?width=720&height=720&hash=208FEF92492B4A7DDE1F1C320E874CF6;true;eMAG
Sampon Neutrogena T/Gel Therapeutic cu gudron, 125ml;64,90 Lei;https://www.emag.ro/sampon-neutrogena-t-gel-therapeutic-cu-gudron-125ml-5012716191007/pd/DSWYTCMBM/;https://s13emagst.akamaized.net/products/47311/47310977/images/res_3211dadccea86af6fe094043af488169.jpg?width=720&height=720&hash=759420AD406369410C682DDBB04AA954;true;eMAG
Crema intens hidratanta 72H, Vichy Mineral 89 cu acid hialuronic si niacinamida pentru toate tipurile de ten, 50ml;85,59 Lei;https://www.emag.ro/crema-intens-hidratanta-72h-vichy-mineral-89-cu-acid-hialuronic-si-niacinamida-pentru-toate-tipurile-de-ten-50ml-3337875831888/pd/DP1RF8MBM/?ref=sponsored_products_search_r_2_1&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=6211c9ef-58b1-11f0-ab73-065e0fed8863%7Ck%7C119827276&oid=119827276&scenario_ID=1;https://s13emagst.akamaized.net/products/54960/54959354/images/res_c9c74034f77ba8da36db16e83377b5f7.jpg?width=720&height=720&hash=D187DCC46F996736AAE888B2CB0705D6;true;eMAG
Crema antirid pentru fata L'Oreal Paris Age Specialist 65+ de zi, 50 ml;32,49 Lei;https://www.emag.ro/crema-antirid-pentru-fata-l-oreal-paris-age-specialist-65-de-zi-50-ml-3600523408948/pd/D8C33DBBM/?ref=sponsored_products_search_r_2_2&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=9324d4bc-5bee-11f0-ab73-065e0fed8863_eyJicGQiOjAuMDF9-3d77260de9a261000764edb1f835b804ce0d543af321528ff29420f244fecad1&oid=1486372&scenario_ID=1;https://s13emagst.akamaized.net/products/5635/5634030/images/res_bee5fd25d5dc9c481911dcd80efee968.jpg?width=720&height=720&hash=DC1B6C9C4BF8A915FD5555907733D2B0;true;eMAG
Sampon antimatreata cu gudron Neutrogena, 250 ml;109,99 Lei;https://www.emag.ro/sampon-antimatreata-cu-gudron-neutrogena-250-ml-720392/pd/DD5ZJ2YBM/;https://s13emagst.akamaized.net/products/44661/44660869/images/res_0653ee43a2477567ea5395289aa734fd.jpg?width=720&height=720&hash=DEAECB493D14DC92CD244F256A6CF792;true;eMAG
Ser intensiv antimatreata Ivadermaseb pentru scalp iritat cu scuame, 50 ml;73,99 Lei;https://www.emag.ro/ser-intensiv-antimatreata-ivadermaseb-pentru-scalp-iritat-cu-scuame-50-ml-5943076001692/pd/DD7QH7YBM/;https://s13emagst.akamaized.net/products/62227/62226833/images/res_fe4c24b414349237ba3ce8611da1dee7.png?width=720&height=720&hash=CC900D91B3E93A305F9889F7BCA75168;true;eMAG
Crema de zi NIVEA Luminous cu SPF50, 40 ml;85,50 Lei;https://www.emag.ro/crema-de-zi-nivea-luminous-cu-spf50-40-ml-4005900783219/pd/DDJ2JVMBM/?ref=sponsored_products_search_r_2_3&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=af8a6e6b-6ad7-11ef-86ed-0229d980bfff&oid=9628406&scenario_ID=1;https://s13emagst.akamaized.net/products/45734/45733531/images/res_14b627a9f5e8cc3e92a54118072573e5.jpg?width=720&height=720&hash=9924539E5FD9FB6470BF568BA661F93D;true;eMAG
Sampon densificator Vichy Dercos Densi-Solutions pentru par subtire cu tendinta de cadere, 400 ml;77,12 Lei;https://www.emag.ro/sampon-densificator-vichy-dercos-densi-solutions-pentru-par-subtire-cu-tendinta-de-cadere-400-ml-3337875700528/pd/DY3BZWBBM/;https://s13emagst.akamaized.net/products/28362/28361127/images/res_c08702732cb10296f4f3780a900e6d2a.jpg?width=720&height=720&hash=578382C9CED2ABA05CD9CB3521B33EBC;true;eMAG
Crema anti-scuame Toleriane Kerum DS hidratanta si calmanta pentru ten La Roche-Posay , 40ml;74,99 Lei;https://www.emag.ro/crema-anti-scuame-toleriane-kerum-ds-hidratanta-si-calmanta-pentru-ten-la-roche-posay-40ml-3337875893626/pd/DN59RPYBM/;https://s13emagst.akamaized.net/products/69100/69099598/images/res_e71dfc9d8644fa39c209ac42dd259681.jpg?width=720&height=720&hash=CA677BA5BA4B2857F696F84EA5A9227F;true;eMAG
Sampon purificator L'Oreal Paris Elseve Hyaluron Pure pentru scalp si radacini grase si lungimi deshidratate, 400 ml;24,63 Lei;https://www.emag.ro/sampon-purificator-l-oreal-paris-elseve-hyaluron-pure-pentru-scalp-si-radacini-grase-si-lungimi-deshidratate-400-ml-3600524172701/pd/D59HQWYBM/?ref=sponsored_products_search_r_2_4&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=16587872-5cc8-11f0-ab73-065e0fed8863%7Ck%7C224102043_eyJicGQiOjAuMDF9-3d77260de9a261000764edb1f835b804ce0d543af321528ff29420f244fecad1&oid=224102043&scenario_ID=1;https://s13emagst.akamaized.net/products/68472/68471095/images/res_7d68d7e852c19f4ad915ef2522bb8e00.jpg?width=720&height=720&hash=6ABC9894765009BBA087D168AC6F0D6D;true;eMAG
Sampon seboregulator Sebu-Balance Dermedic Capilarte, 300 ml;38,25 Lei;https://www.emag.ro/sampon-seboregulator-sebu-balance-dermedic-capilarte-300-ml-5901643176082/pd/DNY6SLMBM/;https://s13emagst.akamaized.net/products/48556/48555557/images/res_d041f7e7f7bfff66ac71016aa63a112b.jpg?width=720&height=720&hash=33CE1FC7D77738A67CE5F4E255068730;true;eMAG
Sampon anti-matreata, Biotrade Sebomax Control, 200 ml;62,00 Lei;https://www.emag.ro/sampon-anti-matreata-biotrade-sebomax-control-200-ml-btd8271/pd/DMQKSBMBM/;https://s13emagst.akamaized.net/products/29145/29144031/images/res_6ead849e16a42645cb3533d8b8c84cc7.jpg?width=720&height=720&hash=B42210B8710CC00D1ED0656123D00655;true;eMAG
Balsam ultra-reparator, calmant, protector, anti-pete pigmentare Cicaplast Baume B5+ SPF 50 La Roche-Posay, 40 ml;59,50 Lei;https://www.emag.ro/balsam-ultra-reparator-calmant-protector-anti-pete-pigmentare-cicaplast-baume-b5-spf-50-la-roche-posay-40-ml-3337875876940/pd/D4JNH6YBM/?ref=sponsored_products_search_r_2_5&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=aa722a5b-58b1-11f0-ab73-065e0fed8863%7Ck%7C214504267_eyJicGQiOjAuMDF9-3d77260de9a261000764edb1f835b804ce0d543af321528ff29420f244fecad1&oid=214504267&scenario_ID=1;https://s13emagst.akamaized.net/products/82531/82530234/images/res_bdb2c07b2b237e24eea735f689417b37.jpg?width=720&height=720&hash=F40192D7B62E30EB76F3B6D85FF9AA5D;true;eMAG
Tratament Vichy Dercos Densi-Solutions densificator pentru par subtire cu tendinta de cadere, 100 ml;219,49 Lei;https://www.emag.ro/tratament-vichy-dercos-densi-solutions-densificator-pentru-par-subtire-cu-tendinta-de-cadere-100-ml-3337875574372/pd/D4DSX9BBM/;https://s13emagst.akamaized.net/products/13334/13333119/images/res_93ec806390d8bc7aacbdedb4fd407770.jpg?width=720&height=720&hash=DEF11BDD9F0249B391C53B23E01DC576;true;eMAG
Set 2 x Sampon Neutrogena T/Gel Therapeutic cu gudron, 500ml;199,99 Lei;https://www.emag.ro/set-2-x-sampon-neutrogena-t-gel-therapeutic-cu-gudron-500ml-7331898720286/pd/DW84YYYBM/;https://s13emagst.akamaized.net/products/59185/59184083/images/res_bb21be642e9486abe2a948a316610ee2.jpg?width=720&height=720&hash=065CFD07C1F95D7059CD4736FE9A03C6;true;eMAG
Sampon energizant ACM Novophane, 200 ml;33,74 Lei;https://www.emag.ro/sampon-energizant-acm-novophane-200-ml-3760095253176/pd/D2GCK7MBM/?ref=sponsored_products_search_r_2_6&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=be650143-2517-11f0-ab73-065e0fed8863_eyJicGQiOjAuMDF9-3d77260de9a261000764edb1f835b804ce0d543af321528ff29420f244fecad1&oid=7259527&scenario_ID=1;https://s13emagst.akamaized.net/products/33506/33505207/images/res_b7863a6cf253643f3760f5fe7eacbed8.png?width=720&height=720&hash=E214A2901D73C99FEA3883BEAF78D74D;true;eMAG
Sampon pentru probleme seboreice, Cannaderm;59,83 Lei;https://www.emag.ro/sampon-pentru-probleme-seboreice-cannaderm-cnd0241/pd/DH3T13YBM/;https://s13emagst.akamaized.net/products/60721/60720889/images/res_24914180555936af8c2d3e6bcc054f83.jpg?width=720&height=720&hash=72074EE59721E1F09611017EB70B4931;true;eMAG
Sampon anti-matreata Vichy Dercos pentru par uscat, 200 ml;62,07 Lei;https://www.emag.ro/sampon-anti-matreata-vichy-dercos-pentru-par-uscat-200-ml-3337871330262/pd/DX1WGMBBM/;https://s13emagst.akamaized.net/products/1818/1817016/images/res_69478c935c91ca1d4659a0c76876ee3d.jpg?width=720&height=720&hash=44684523A5CF2E65739D51E667581DCE;true;eMAG
Sampon anti-matreata Vichy Dercos Anti-Dandruff K purificator pentru par gras, 250 ml;73,03 Lei;https://www.emag.ro/sampon-anti-matreata-vichy-dercos-anti-dandruff-k-purificator-pentru-par-gras-250-ml-3337875736459/pd/DJ1C82MBM/?ref=sponsored_products_search_r_2_7&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=6211c9ef-58b1-11f0-ab73-065e0fed8863%7Ck%7C7202680_eyJicGQiOjAuMDF9-3d77260de9a261000764edb1f835b804ce0d543af321528ff29420f244fecad1&oid=7202680&scenario_ID=1;https://s13emagst.akamaized.net/products/33178/33177332/images/res_b179341e9fdecb1f44cba657a2132f19.jpg?width=720&height=720&hash=0121ABF609FF96E1A28B2FFC9AC3C818;true;eMAG
Sampon Terapeutic, Amazon Basics, Anti-Matreata, Trateaza Dermatita si Psoriazisul, cu Gudron 0.5%, 473ml;116,53 Lei;https://www.emag.ro/sampon-terapeutic-amazon-basics-anti-matreata-trateaza-dermatita-si-psoriazisul-cu-gudron-0-5-473ml-amzn-shpoo-gdr0-5-473ml/pd/DSXHWN3BM/;https://s13emagst.akamaized.net/products/95104/95103863/images/res_25ffa004ad5f2ab1a9d4871bc041664d.jpg?width=720&height=720&hash=72631018FEE5E4E7EFF822C3F9C11C83;true;eMAG
Sampon DoneFree Eficient Impotriva Matretii Grase si Uscate cu Mancarimi Si Descuamarea Scalpului, 100 ml;28,91 Lei;https://www.emag.ro/sampon-donefree-eficient-impotriva-matretii-grase-si-uscate-cu-mancarimi-si-descuamarea-scalpului-100-ml-df01/pd/DB1BK3MBM/;https://s13emagst.akamaized.net/products/31639/31638755/images/res_81b72da16fa6182e9a5c68a009d7a150.jpg?width=720&height=720&hash=498D1FC067DE496D8119741E2648C569;true;eMAG
Sampon L'Oréal Professionnel Serie Expert Metal Detox actioneaza impotriva ruperii parului si mentine culoarea, pentru toate tipurile de par decolorat, colorat sau balayage, FARA SULFATI, 300 ml;94,36 Lei;https://www.emag.ro/sampon-l-oreal-professionnel-serie-expert-metal-detox-actioneaza-impotriva-ruperii-parului-si-mentine-culoarea-pentru-toate-tipurile-de-par-decolorat-colorat-sau-balayage-fara-sulfati-300-ml-30158078/pd/DPXQTPMBM/?ref=sponsored_products_search_r_2_8&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=ff2c0318-5596-11f0-ab73-065e0fed8863_eyJicGQiOjAuMDF9-3d77260de9a261000764edb1f835b804ce0d543af321528ff29420f244fecad1&oid=8543613&scenario_ID=1;https://s13emagst.akamaized.net/products/39944/39943419/images/res_99ca024954fce6572435f887cc50ab35.jpg?width=720&height=720&hash=C196F35FD5E94370669B007B2DC544C5;true;eMAG
Sampon Biosulf cu Urzica si Nuc 200ml Ceta;25,70 Lei;https://www.emag.ro/sampon-biosulf-cu-urzica-si-nuc-200ml-ceta-ceta-10072-1/pd/DR9Z2BYBM/;https://s13emagst.akamaized.net/products/57400/57399067/images/res_cca731a1cd2e3c28d1d57fb79fe71463.jpg?width=720&height=720&hash=5A634BF38146A44D8A7C78A72F9E0749;true;eMAG
Sampon anti-matreata grasa Ducray Squanorm, 200 ml;66,64 Lei;https://www.emag.ro/sampon-anti-matreata-grasa-ducray-squanorm-200-ml-3282770037586/pd/DK8X03MBM/;https://s13emagst.akamaized.net/products/31711/31710993/images/res_ef8ca0ee4836ca8ff82e8b997e8568a3.jpg?width=720&height=720&hash=0FFA671E83925727FCA853515CE4BB63;true;eMAG
Crema L'oreal Paris Revitalift Laser SPF, 50 ml;69,95 Lei;https://www.emag.ro/crema-l-oreal-paris-revitalift-laser-spf-50-ml-3600523448746/pd/DJK9HFBBM/?ref=sponsored_products_search_r_2_9&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=9324f8c1-5bee-11f0-ab73-065e0fed8863_eyJicGQiOjAuMDN9-3b81db0d71df51c7cc78884cd0d1d44615d6d8be311dbe6d2c4a3dad1e45bd43&oid=4437072&scenario_ID=1;https://s13emagst.akamaized.net/products/14195/14194234/images/res_4dced21ba40da79329c282a1f30f1374.jpg?width=720&height=720&hash=C72474758DC9B6A60BDA1090B2C6AC99;true;eMAG
Sampon, Ziaja Med, impotriva Caderii Parului, cu Lupin, Menta si D-Pantenol, Vegan, 300ml;25,91 Lei;https://www.emag.ro/sampon-ziaja-med-impotriva-caderii-parului-cu-lupin-menta-si-d-pantenol-vegan-300ml-5901887023722-2/pd/DB1SY2YBM/;https://s13emagst.akamaized.net/products/61030/61029018/images/res_c39b846fe0e3e103f92994c192afd7ac.jpg?width=720&height=720&hash=4EC1EEF60827F8B0CA00B81E376EF9A3;true;eMAG
Sampon calmant, pentru dermatita si iritatii Action PH Innovative, Rueber, 330ml;65,00 Lei;https://www.emag.ro/sampon-calmant-pentru-dermatita-si-iritatii-action-ph-innovative-rueber-330ml-in101/pd/DWNBWSBBM/;https://s13emagst.akamaized.net/products/16594/16593896/images/res_0090a41995dd89f2dab27faa6a0cd3ee.jpg?width=720&height=720&hash=FAD31243C7876CA382AE7B85E78980CF;true;eMAG
Crema pentru refacerea si hidratarea pielii pe timp de noapte cu melatonina Vichy Mineral 89, 50 ml;106,79 Lei;https://www.emag.ro/crema-pentru-refacerea-si-hidratarea-pielii-pe-timp-de-noapte-cu-melatonina-vichy-mineral-89-50-ml-3337875916998/pd/DSJY1Y3BM/?ref=sponsored_products_search_r_2_10&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=6211c9ef-58b1-11f0-ab73-065e0fed8863%7Ck%7C230433285&oid=230433285&scenario_ID=1;https://s13emagst.akamaized.net/products/88423/88422123/images/res_8fa158b0d6b40bb7ef5588f82ee6bf74.jpg?width=720&height=720&hash=BEFA802276332F3DCA495691BF392EBE;true;eMAG
Tratament impotriva matretii si scalpului uscat, As I Am Dry & Itchy oil treatament, 120 ml;53,55 Lei;https://www.emag.ro/tratament-impotriva-matretii-si-scalpului-uscat-as-i-am-dry-itchy-oil-treatament-120-ml-0858380035347/pd/D28SZDYBM/;https://s13emagst.akamaized.net/products/63473/63472039/images/res_55a6236c936074550b913e7945e455bc.png?width=720&height=720&hash=70200B7B2AF5D689680E5BA3DF66C402;true;eMAG
Sampon gel-crema impotriva matretii Eucerin, 250 ml;70,49 Lei;https://www.emag.ro/sampon-gel-crema-impotriva-matretii-eucerin-250-ml-4005800036637/pd/D6CSSVBBM/;https://s13emagst.akamaized.net/products/17147/17146809/images/res_17214873a9b4ea74fccb2b6cbce8c813.jpg?width=720&height=720&hash=81A4A94344263AD9861B5578A04CBD23;true;eMAG
Sampon pentru par uscat L’Oreal Professionnel Serie Expert Absolut Repair, pentru par uscat si deteriorat, cu proteine de grau & Omega 9, vegan, 300ml;73,60 Lei;https://www.emag.ro/sampon-pentru-par-uscat-l-oreal-professionnel-serie-expert-absolut-repair-pentru-par-uscat-si-deteriorat-cu-proteine-de-grau-omega-9-vegan-300ml-3474636974221/pd/D1DYPNMBM/?ref=sponsored_products_search_r_2_11&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=ff2c43fa-5596-11f0-ab73-065e0fed8863&oid=8117092&scenario_ID=1;https://s13emagst.akamaized.net/products/37301/37300463/images/res_e0c698580edefc8d04e3218a818240cb.jpg?width=720&height=720&hash=F26B14A426122EDB599E8EF917A125BC;true;eMAG
Tratament pentru par CEDA, No.3 Hair Perfector, 100 ml, pentru par vopsit, regenerare, unisex;102,10 Lei;https://www.emag.ro/tratament-pentru-par-ceda-no-3-hair-perfector-100-ml-pentru-par-vopsit-regenerare-unisex-olaplex-100/pd/D0K588YBM/;https://s13emagst.akamaized.net/products/83977/83976282/images/res_d4550542a23390e0347c965e3030f328.jpg?width=720&height=720&hash=D13E1519839F2CAB2F493AC362C2F02C;true;eMAG
Pachet: 2 x Sampon anti-matreata Vichy Dercos pentru par normal și gras, 200 ml;117,16 Lei;https://www.emag.ro/pachet-2-x-sampon-anti-matreata-vichy-dercos-pentru-par-normal-si-gras-200-ml-5905076090816/pd/DD49T5MBM/;https://s13emagst.akamaized.net/products/52864/52863283/images/res_1f7d41095dbed85fa3c3809b67450412.jpg?width=720&height=720&hash=A2BDA9A633F9DE060AF21BF67D262F30;true;eMAG
Crema hidratanta revitalizanta L'Oreal Paris Men Expert Power Age pentru barbati, contine Acid Hialuronic, ten uscat care prezinta semne de imbatranire, 50 ml;45,49 Lei;https://www.emag.ro/crema-hidratanta-revitalizanta-l-oreal-paris-men-expert-power-age-pentru-barbati-contine-acid-hialuronic-ten-uscat-care-prezinta-semne-de-imbatranire-50-ml-3600524073817/pd/DBK7TWYBM/?ref=sponsored_products_search_r_2_12&recid=recads_1_ba873966cb32c9dc2b6a439687ab1e129d39af803e14faa0d2adcfcc5c14e75e_1753532076&aid=932506f1-5bee-11f0-ab73-065e0fed8863_eyJicGQiOjAuMDF9-3d77260de9a261000764edb1f835b804ce0d543af321528ff29420f244fecad1&oid=222663245&scenario_ID=1;https://s13emagst.akamaized.net/products/85178/85177522/images/res_f22e3484b2738516bd170f68b129953b.jpg?width=720&height=720&hash=E6C1603637E2C38A1D5AD20F9C525927;true;eMAG
Sampon anti-matreata Keune Care Derma Exfoliate, 1000 ml;120,93 Lei;https://www.emag.ro/sampon-anti-matreata-keune-care-derma-exfoliate-1000-ml-8719281103562/pd/DWM5L5BBM/;https://s13emagst.akamaized.net/products/24663/24662204/images/res_01e3d14ce318d28fcb9f10f2e875d15c.jpg?width=720&height=720&hash=988C7FBA9E9CD13DF93AA5EF8BCDEFE4;true;eMAG
Sampon Derma Regulate, Keune, Pentru par gras, Anti-sebum/Anti-matreata, 300 ml;85,68 Lei;https://www.emag.ro/sampon-derma-regulate-keune-pentru-par-gras-anti-sebum-anti-matreata-300-ml-8719281067047/pd/DS36H6MBM/;https://s13emagst.akamaized.net/products/53918/53917976/images/res_228c612b36051a885599af8b17fcaae1.jpg?width=720&height=720&hash=1CB9E7A01DC68627B1313C91EAD761FA;true;eMAG
Peeling pentru scalp CAPILARTE, 100 ml;72,99 Lei;https://www.emag.ro/peeling-pentru-scalp-capilarte-100-ml-5901643177980/pd/DTB7ZT3BM/;https://s13emagst.akamaized.net/products/93013/93012314/images/res_5cb311b1a8cc55989c2ee9b9180337c6.png?width=720&height=720&hash=147BE6D2C3FF939E0EA89DD89EA8AF72;true;eMAG
Sampon Blu Cap Catalysis 400 ml Sampon;197,10 Lei;https://www.emag.ro/sampon-blu-cap-catalysis-400-ml-sampon-blucp-shpoo-400ml/pd/DFD7FYMBM/;https://s13emagst.akamaized.net/products/30929/30928064/images/res_824d6a695d71ef341c349710e74e6b16.jpg?width=720&height=720&hash=5EF0F305E18DAA20DE3DD5BD9BF53D35;true;eMAG
Sampon impotriva matretii, Regivero, 250 ml;89,00 Lei;https://www.emag.ro/sampon-impotriva-matretii-regivero-250-ml-6426690020014/pd/D1V8ZXBBM/;https://s13emagst.akamaized.net/products/12689/12688664/images/res_137a33b50c48179b1b0fd35180043a22.png?width=720&height=720&hash=87B411921C86CF30A6120F4162D16778;true;eMAG
Sampon, Hermz, terapeutic pentru psoriazis, Healpsorin, 500 ml;82,14 Lei;https://www.emag.ro/sampon-hermz-terapeutic-pentru-psoriazis-healpsorin-500-ml-5907222288009/pd/D31P0WMBM/;https://s13emagst.akamaized.net/products/56645/56644939/images/res_6131282434d45bf5d30a5a6b5d5278d2.png?width=720&height=720&hash=A9FBC528925972659582B350743AF9B0;true;eMAG
Gel-crema de fata, Geek & Gorgeous, Hydration Station, hidratant intens, 50 ml;61,75 Lei;https://www.emag.ro/gel-crema-de-fata-geek-gorgeous-hydration-station-hidratant-intens-50-ml-5999566330421/pd/D4DCDRMBM/;https://s13emagst.akamaized.net/products/51916/51915347/images/res_4d9a97c1f9fd475587a318cd4c4fd077.jpg?width=720&height=720&hash=971479D442BDC5B96E2BF8ECF1894DA5;true;eMAG
